Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Fasteners,18.37,2.00,0.20,6.20
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,600.56,3.00,0.30,-8.58
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,50.35,3.00,0.20,-8.18
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Art,28.03,6.00,0.20,3.50
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,7.69,1.00,0.60,-3.65
First Class,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,Tables,517.41,5.00,0.30,-81.31
Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,8.61,8.00,0.80,-13.34
Second Class,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,159.56,5.00,0.20,33.91
Second Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,2104.55,7.00,0.00,694.50
Second Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Supplies,40.70,5.00,0.00,11.80
Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Technology,Accessories,47.79,3.00,0.00,16.25
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,5.16,2.00,0.00,1.34
Standard Class,Home Office,United States,San Diego,California,92024,West,Technology,Accessories,21.21,7.00,0.00,4.45
Second Class,Corporate,United States,Watertown,New York,13601,East,Office Supplies,Storage,96.36,6.00,0.00,25.05
Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,231.72,2.00,0.00,11.59
Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,17.90,5.00,0.00,8.95
Same Day,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,12.48,2.00,0.00,5.62
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,8.02,3.00,0.20,1.10
Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,259.90,2.00,0.40,-56.31
Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Phones,247.19,2.00,0.40,-49.44
Standard Class,Corporate,United States,Akron,Ohio,44312,East,Technology,Accessories,279.96,5.00,0.20,48.99
Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,450.00,5.00,0.00,162.00
Second Class,Home Office,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,19.44,3.00,0.00,9.53
Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Tables,300.90,1.00,0.20,11.28
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,239.98,3.00,0.20,27.00
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,31.17,4.00,0.20,9.35
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Tables,120.96,2.00,0.40,-28.22
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Technology,Phones,2239.94,8.00,0.20,223.99
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,76.61,8.00,0.20,6.70
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,142.78,1.00,0.20,17.85
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,91.36,5.00,0.20,29.69
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,3.55,2.00,0.20,0.44
First Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,115.14,8.00,0.20,11.51
Standard Class,Home Office,United States,Reno,Nevada,89502,West,Office Supplies,Fasteners,4.71,1.00,0.00,0.00
Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,172.76,2.00,0.10,13.44
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,3.52,2.00,0.00,1.69
First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,79.97,4.00,0.20,-17.99
First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,305.97,3.00,0.15,25.20
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,344.91,3.00,0.00,10.35
Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,626.35,3.00,0.20,-23.49
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,359.50,3.00,0.15,-29.61
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,71.95,6.00,0.20,5.40
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,29.80,5.00,0.20,9.31
Second Class,Corporate,United States,Elyria,Ohio,44035,East,Office Supplies,Binders,1.82,1.00,0.70,-1.40
Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,64.38,4.00,0.80,-160.96
Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,6.98,2.00,0.60,-4.54
Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Art,11.26,8.00,0.20,3.94
Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Paper,15.55,3.00,0.20,5.64
Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Chairs,379.37,2.00,0.30,-119.23
Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Storage,67.54,9.00,0.20,6.75
Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,1.52,2.00,0.80,-2.67
Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,37.41,7.00,0.20,13.09
Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,25.34,6.00,0.20,8.87
Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Art,46.20,4.00,0.00,21.25
Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,4.73,3.00,0.20,0.71
Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,53.35,3.00,0.20,16.01
Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Bookcases,131.10,2.00,0.20,8.19
Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Storage,22.51,3.00,0.20,2.25
Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Technology,Accessories,72.74,7.00,0.20,-12.73
Standard Class,Corporate,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Supplies,52.59,3.00,0.00,15.78
Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,19.44,3.00,0.00,9.33
Second Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,126.30,3.00,0.00,40.42
Second Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,1287.45,5.00,0.00,244.62
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,64.96,4.00,0.00,9.74
Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Storage,535.41,3.00,0.00,160.62
Standard Class,Corporate,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,8.10,5.00,0.70,-5.94
First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,13.25,4.00,0.20,3.64
First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,83.99,2.00,0.40,-21.00
First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Art,73.20,5.00,0.00,21.23
Same Day,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,10.74,3.00,0.00,5.16
First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Furniture,Furnishings,11.03,1.00,0.20,3.03
First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Technology,Accessories,53.04,3.00,0.20,-4.64
Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Art,17.12,4.00,0.00,4.96
Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Paper,59.94,3.00,0.00,28.17
Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,210.58,2.00,0.00,12.63
Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,30.96,2.00,0.20,10.06
Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Machines,239.98,2.00,0.20,39.00
First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,3050.38,3.00,0.20,1143.89
First Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,133.98,2.00,0.00,33.50
Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,93.25,4.00,0.20,31.47
Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Technology,Phones,177.48,3.00,0.20,19.97
First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Labels,17.71,6.00,0.20,5.98
First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,4.86,3.00,0.70,-3.56
First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,6.26,2.00,0.70,-5.22
Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,37.68,2.00,0.00,10.55
Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Paper,51.84,8.00,0.00,24.88
Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,27.42,3.00,0.00,9.32
Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,5.40,3.00,0.00,2.59
Standard Class,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,1270.99,1.00,0.00,635.50
Standard Class,Home Office,United States,Atlanta,Georgia,30318,South,Office Supplies,Envelopes,125.36,8.00,0.00,58.92
Standard Class,Consumer,United States,Sacramento,California,95823,West,Office Supplies,Storage,14.03,1.00,0.00,4.07
Standard Class,Consumer,United States,Sacramento,California,95823,West,Office Supplies,Supplies,27.96,2.00,0.00,7.27
Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Art,5.34,2.00,0.20,0.73
Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,1.70,2.00,0.80,-2.54
Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Appliances,24.59,3.00,0.80,-67.62
Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,7.98,5.00,0.80,-13.17
Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,288.00,4.00,0.20,57.60
Same Day,Home Office,United States,Louisville,Colorado,80027,West,Technology,Phones,146.95,3.00,0.20,9.18
Same Day,Home Office,United States,Louisville,Colorado,80027,West,Furniture,Chairs,83.14,4.00,0.20,5.20
First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Appliances,942.78,4.00,0.20,94.28
First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Paper,74.35,3.00,0.20,23.24
Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Appliances,26.88,6.00,0.00,6.72
Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Binders,10.90,2.00,0.20,3.81
Second Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,3.54,2.00,0.20,0.31
First Class,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,528.43,5.00,0.30,0.00
First Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Paper,41.47,8.00,0.20,14.52
Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Bookcases,287.98,3.00,0.20,7.20
Second Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Storage,29.30,3.00,0.20,2.56
First Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Art,55.33,2.00,0.20,6.22
First Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Bookcases,1228.00,6.00,0.32,-36.12
Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Office Supplies,Binders,20.42,4.00,0.20,6.64
Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Furniture,Tables,1128.39,3.00,0.00,259.53
Standard Class,Home Office,United States,Knoxville,Tennessee,37918,South,Office Supplies,Labels,4.61,2.00,0.20,1.67
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Phones,195.96,5.00,0.20,19.60
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,15.55,3.00,0.20,5.44
Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,271.97,4.00,0.20,54.39
Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,Chairs,698.35,3.00,0.20,52.38
Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,Bookcases,77.73,2.00,0.20,-3.89
Standard Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,46.62,9.00,0.00,21.45
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,537.54,7.00,0.20,47.04
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Labels,14.62,2.00,0.00,6.87
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Fasteners,22.55,5.00,0.00,8.79
First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,583.80,5.00,0.20,72.98
First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,211.17,4.00,0.20,15.84
Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Paper,12.96,2.00,0.00,6.22
Standard Class,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Art,45.98,2.00,0.00,12.87
Standard Class,Home Office,United States,Burlington,Vermont,5408,East,Technology,Phones,1294.75,5.00,0.00,336.64
First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,1799.97,5.00,0.40,240.00
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,10.69,2.00,0.20,3.74
First Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,221.98,2.00,0.00,62.15
First Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Bookcases,341.96,2.00,0.00,54.71
First Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,34.77,3.00,0.00,11.47
First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Labels,18.90,3.00,0.00,8.69
Standard Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,102.72,3.00,0.20,37.24
Standard Class,Corporate,United States,Utica,New York,13501,East,Furniture,Furnishings,40.48,2.00,0.00,14.57
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,33.28,3.00,0.70,-27.74
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,118.65,5.00,0.40,19.78
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,14.76,5.00,0.20,4.98
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,37.52,4.00,0.00,18.01
Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Appliances,207.14,3.00,0.10,48.33
Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,13.90,5.00,0.00,3.75
Standard Class,Corporate,United States,Glendale,Arizona,85301,West,Furniture,Chairs,266.35,3.00,0.20,13.32
Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,307.98,2.00,0.00,89.31
Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Paper,44.10,6.00,0.00,20.73
Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Art,13.12,4.00,0.00,5.64
Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Envelopes,16.56,2.00,0.00,7.78
Second Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Paper,38.88,6.00,0.00,18.66
Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,335.52,4.00,0.20,117.43
